3 1:0.6261261261261261 2:0.4804058095756227 3:0.12154696132596685 4:0.06756002233389168 5:0.13706563706563707 6:0.1295774647887324 7:0.11475409836065575 8:0.225 9:0.125 10:0.2653061224489796 11:0.25 12:0.04651162790697674 13:0.36666666666666653 14:0.5439409905163329 #9688.0
7 1:0.4142049025769957 2:0.2457969448732392 3:0.2265193370165746 4:0.05583472920156337 5:0.21814671814671813 6:0.23661971830985915 7:0.16393442622950818 8:0.3 9:0.0 10:0.0 11:0.0 12:0.06976744186046513 13:0.3333333333333333 14:0.3057176891006551 #9689.0
0 1:0.4518729255571365 2:0.3781324297496632 3:0.09392265193370164 4:0.004839009864135492 5:0.14671814671814673 6:0.15492957746478872 7:0.13114754098360654 8:0.25 9:0.0 10:0.0 11:0.0 12:0.09302325581395347 13:0.3333333333333333 14:0.3392476625353337 #9690.0
0 1:0.4156318480642807 2:0.26970707338173777 3:0.1933701657458564 4:0.0 5:0.09137709137709138 6:0.09859154929577464 7:0.032786885245901634 8:0.21666666666666667 9:0.5 10:0.4183673469387755 11:0.5 12:0.11627906976744184 13:0.6666666666666666 14:0.6978896704924101 #9691.0
3 1:0.4864864864864866 2:0.3428905507783004 3:0.143646408839779 4:0.0 5:0.07142857142857142 6:0.07323943661971831 7:0.049180327868852465 8:0.15 9:0.0 10:0.0 11:0.0 12:0.04651162790697674 13:0.3333333333333333 14:0.3357490057445868 #9692.0
3 1:0.5205640423031727 2:0.3406514161760792 3:0.1160220994475138 4:0.0 5:0.0592020592020592 6:0.059154929577464786 7:0.06557377049180327 8:0.13333333333333333 9:0.0 10:0.0 11:0.0 12:0.02325581395348837 13:0.5333333333333333 14:0.6326737696600709 #9693.0
3 1:0.4960030452988201 2:0.2676766308818419 3:0.3812154696132597 4:0.0 5:0.1891891891891892 6:0.19436619718309855 7:0.08196721311475409 8:0.18333333333333326 9:0.0 10:0.0 11:0.0 12:0.04651162790697674 13:0.6666666666666666 14:0.8254185692541859 #9694.0
0 1:0.5504504504504507 2:0.2378985218928217 3:0.09944751381215468 4:0.03461753210496929 5:0.16473616473616473 6:0.16338028169014085 7:0.16393442622950818 8:0.2416666666666667 9:0.08333333333333333 10:0.1020408163265306 11:0.25 12:0.02325581395348837 13:0.26666666666666666 14:0.2668166019218974 #9695.0
0 1:0.4054054054054055 2:0.46069205537544505 3:0.1160220994475138 4:0.0 5:0.0546975546975547 6:0.059154929577464786 7:0.032786885245901634 8:0.14166666666666666 9:0.0 10:0.0 11:0.0 12:0.02325581395348837 13:0.2 14:0.23835616438356164 #9696.0
3 1:0.7128378378378379 2:0.6734911299359333 3:0.07734806629834254 4:0.0 5:0.045045045045045036 6:0.03943661971830986 7:0.049180327868852465 8:0.1 9:0.0 10:0.0 11:0.0 12:0.02325581395348837 13:0.13333333333333333 14:0.16712328767123288 #9697.0
7 1:0.3531092067677433 2:0.25466240226462683 3:0.12486187845303867 4:0.11001675041876048 5:0.3011583011583012 6:0.3408450704225352 7:0.2459016393442623 8:0.4 9:0.0 10:0.0 11:0.0 12:0.2558139534883721 13:0.30666666666666664 14:0.2943083156473085 #9698.0
7 1:0.6237006237006241 2:0.4558140191901576 3:0.09155485398579323 4:0.015132351097893088 5:0.3783783783783784 6:0.36056338028169016 7:0.29508196721311475 8:0.44166666666666665 9:0.14285714285714285 10:0.1326530612244898 11:0.5 12:0.3023255813953488 13:0.3142857142857142 14:0.3941240086517664 #9699.0
7 1:0.6908884932837029 2:0.7563972557443859 3:0.09146715776550032 4:0.02892376836169875 5:0.5064350064350064 6:0.4647887323943662 7:0.3442622950819672 8:0.4833333333333333 9:0.1111111111111111 10:0.10714285714285714 11:0.5 12:0.32558139534883723 13:0.35555555555555546 14:0.4767123287671233 #9700.0
3 1:0.3854907539118067 2:0.22463855007462816 3:0.06767955801104973 4:0.011550809603573424 5:0.1402831402831403 6:0.15492957746478872 7:0.16393442622950818 8:0.20833333333333331 9:0.0625 10:0.1020408163265306 11:0.25 12:0.13953488372093026 13:0.2333333333333333 14:0.2552096305520963 #9701.0
7 1:0.5846372688477953 2:0.2892801205122115 3:0.12891344383057088 4:0.006079781624170232 5:0.21428571428571427 6:0.2084507042253521 7:0.19672131147540986 8:0.19166666666666668 9:0.0 10:0.0 11:0.0 12:0.06976744186046513 13:0.2444444444444445 14:0.3268597190913821 #9702.0
0 1:0.21621621621621628 2:0.06843519849293155 3:0.12154696132596685 4:0.0 5:0.04954954954954955 6:0.06197183098591549 7:0.032786885245901634 8:0.14166666666666666 9:0.0 10:0.0 11:0.0 12:0.0 13:0.3333333333333333 14:0.4163287671232877 #9703.0
3 1:0.5107493857493858 2:0.3957978514077731 3:0.07734806629834254 4:0.053499822344043435 5:0.4800514800514801 6:0.4901408450704226 7:0.3770491803278688 8:0.6666666666666666 9:0.02272727272727273 10:0.040816326530612235 11:0.25 12:0.3953488372093023 13:0.2303030303030303 14:0.2830006523157208 #9704.0
7 1:0.6231929604022627 2:0.38466862619502223 3:0.094536525475752 4:0.06358265952533587 5:0.5019305019305019 6:0.4788732394366197 7:0.4262295081967213 8:0.425 9:0.1111111111111111 10:0.10714285714285714 11:0.25 12:0.2325581395348837 13:0.2888888888888889 14:0.31944640587487644 #9705.0
0 1:0.5236486486486487 2:0.20349648912328566 3:0.07734806629834254 4:0.0 5:0.039897039897039896 6:0.03943661971830986 7:0.032786885245901634 8:0.11666666666666667 9:0.0 10:0.0 11:0.0 12:0.02325581395348837 13:0.2 14:0.2663980660757453 #9706.0
7 1:0.5370152761457109 2:0.34245653857005465 3:0.1414364640883978 4:0.14463428252372978 5:0.3815958815958816 6:0.38309859154929576 7:0.4262295081967213 8:0.4916666666666666 9:0.05 10:0.1020408163265306 11:0.25 12:0.2790697674418605 13:0.26666666666666666 14:0.27808219178082194 #9707.0
7 1:0.5230359893572329 2:0.4715282173671033 3:0.12223756906077347 4:0.11131176716917923 5:0.5308880308880309 6:0.5380281690140845 7:0.5573770491803278 8:0.6583333333333333 9:0.0 10:0.0 11:0.0 12:0.18604651162790695 13:0.3416666666666667 14:0.3819529973608144 #9708.0
10 1:0.4636174636174635 2:0.3002930832609864 3:0.0803616273229533 4:0.08652998694113359 5:0.48198198198198205 6:0.5070422535211268 7:0.4098360655737705 8:0.5833333333333334 9:0.06818181818181818 10:0.16326530612244894 11:0.5 12:0.372093023255814 13:0.20606060606060608 14:0.2650876968377928 #9709.0
7 1:0.4514688601645125 2:0.2824723214182521 3:0.06837016574585636 4:0.021348059743160244 5:0.3005148005148005 6:0.3183098591549296 7:0.19672131147540986 8:0.35 9:0.0 10:0.0 11:0.0 12:0.32558139534883723 13:0.21666666666666667 14:0.28602739726027393 #9710.0
7 1:0.4572798605056673 2:0.32673830559895195 3:0.08681925808997633 4:0.007930810515160838 5:0.3256113256113256 6:0.3436619718309859 7:0.19672131147540986 8:0.44166666666666665 9:0.03571428571428571 10:0.061224489795918366 11:0.25 12:0.2558139534883721 13:0.2380952380952381 14:0.2536580416032469 #9711.0
3 1:0.544144144144144 2:0.4482770753994352 3:0.15469613259668508 4:0.027359017308766054 5:0.1640926640926641 6:0.16338028169014085 7:0.049180327868852465 8:0.275 9:0.375 10:0.12244897959183673 11:0.5 12:0.0 13:0.3333333333333333 14:0.3613787008395934 #9712.0
3 1:0.49789789789789796 2:0.3258924234864733 3:0.08839779005524863 4:0.02032384142936907 5:0.2413127413127413 6:0.247887323943662 7:0.08196721311475409 8:0.3 9:0.15 10:0.08163265306122447 11:0.25 12:0.16279069767441862 13:0.24 14:0.2833290255880073 #9713.0
7 1:0.4604422604422606 2:0.34786138830332225 3:0.07576953433307025 4:0.06264884513269295 5:0.2889317889317889 6:0.30422535211267604 7:0.14754098360655735 8:0.44166666666666665 9:0.07142857142857142 10:0.040816326530612235 11:0.25 12:0.32558139534883723 13:0.24761904761904766 14:0.3289811643835616 #9714.0
10 1:0.6773648648648649 2:0.5059855994677352 3:0.13038674033149172 4:0.029168062534896712 5:0.3841698841698842 6:0.3549295774647888 7:0.3278688524590164 8:0.5333333333333333 9:0.1 10:0.11224489795918367 11:0.25 12:0.20930232558139536 13:0.4133333333333333 14:0.4750908582611126 #9715.0
0 1:0.6279809220985688 2:0.2547431013668343 3:0.1298342541436464 4:0.011306532663316585 5:0.14607464607464607 6:0.13802816901408452 7:0.14754098360655735 8:0.31666666666666665 9:0.0 10:0.0 11:0.0 12:0.09302325581395347 13:0.26666666666666666 14:0.2819266460450729 #9716.0
7 1:0.6521739130434788 2:0.6138051155787173 3:0.13720073664825044 4:0.050514920280414405 5:0.4774774774774775 6:0.44788732394366204 7:0.3442622950819672 8:0.525 9:0.125 10:0.14285714285714285 11:0.25 12:0.2325581395348837 13:0.3111111111111112 14:0.36901065449010656 #9717.0
3 1:0.5339112697603262 2:0.3273646646710817 3:0.13535911602209946 4:0.09170854271356783 5:0.2915057915057915 6:0.29295774647887324 7:0.26229508196721313 8:0.3583333333333333 9:0.0 10:0.0 11:0.0 12:0.20930232558139536 13:0.25 14:0.3394769613947695 #9718.0
3 1:0.4708939708939711 2:0.3120036931979115 3:0.08471454880294657 4:0.06805633103790559 5:0.2747747747747748 6:0.28732394366197184 7:0.14754098360655735 8:0.44166666666666665 9:0.04166666666666666 10:0.1020408163265306 11:0.25 12:0.13953488372093026 13:0.1888888888888889 14:0.2158165743709317 #9719.0
3 1:0.6261261261261261 2:0.318270092215916 3:0.09944751381215468 4:0.03015075376884422 5:0.17245817245817247 6:0.16338028169014085 7:0.09836065573770493 8:0.15 9:0.08333333333333333 10:0.08163265306122447 11:0.25 12:0.09302325581395347 13:0.3333333333333333 14:0.41239399869536864 #9720.0
3 1:0.4300822561692127 2:0.4627792281434791 3:0.07366482504604052 4:0.004590855512128543 5:0.11583011583011585 6:0.123943661971831 7:0.11475409836065575 8:0.25833333333333336 9:0.0 10:0.0 11:0.0 12:0.04651162790697674 13:0.17777777777777776 14:0.18432876712328766 #9721.0
7 1:0.561975768872321 2:0.6136028429317737 3:0.06906077348066299 4:0.011492648427321792 5:0.2425997425997426 6:0.23943661971830985 7:0.18032786885245905 8:0.3 9:0.0 10:0.0 11:0.0 12:0.11627906976744184 13:0.1888888888888889 14:0.2253844003354767 #9722.0
10 1:0.6428982173663026 2:0.4736810560556687 3:0.11878453038674032 4:0.023590173087660524 5:0.2754182754182754 6:0.2591549295774648 7:0.3114754098360656 8:0.43333333333333335 9:0.1875 10:0.14285714285714285 11:0.5 12:0.2558139534883721 13:0.38333333333333336 14:0.4162744409319752 #9723.0
10 1:0.4639639639639642 2:0.37109056755959424 3:0.12154696132596685 4:0.06843742522134481 5:0.4446589446589447 6:0.4676056338028169 7:0.3278688524590164 8:0.5333333333333333 9:0.21428571428571427 10:0.11904761904761905 11:0.75 12:0.3953488372093023 13:0.3428571428571428 14:0.4250467849389925 #9724.0
3 1:0.3870375229598533 2:0.2256638095240872 3:0.13121546961325967 4:0.007642378559463986 5:0.2574002574002574 6:0.28450704225352114 7:0.2459016393442623 8:0.375 9:0.125 10:0.2959183673469388 11:0.5 12:0.09302325581395347 13:0.4166666666666667 14:0.4759834108332287 #9725.0
7 1:0.482177830003917 2:0.26721803434338465 3:0.1414364640883978 4:0.2388833054159687 5:0.3687258687258687 6:0.38309859154929576 7:0.18032786885245905 8:0.43333333333333335 9:0.1 10:0.15306122448979592 11:0.25 12:0.2790697674418605 13:0.30666666666666664 14:0.37321557317952425 #9726.0
10 1:0.5310015898251189 2:0.4074401839082948 3:0.0900977475563111 4:0.10672032086798224 5:0.6589446589446589 6:0.6647887323943662 7:0.6721311475409836 8:0.725 9:0.0576923076923077 10:0.09523809523809523 11:0.25 12:0.4651162790697674 13:0.21538461538461545 14:0.2828718546585057 #9727.0
0 1:0.5184275184275186 2:0.22688387414083394 3:0.059852670349907926 4:0.006777715739189778 5:0.2084942084942085 6:0.2112676056338028 7:0.13114754098360654 8:0.2333333333333333 9:0.0 10:0.0 11:0.0 12:0.04651162790697674 13:0.17777777777777776 14:0.2091324200913242 #9728.0
3 1:0.5123384253819037 2:0.33438989787197715 3:0.1160220994475138 4:0.10189838079285317 5:0.24903474903474904 6:0.2535211267605634 7:0.21311475409836064 8:0.2916666666666667 9:0.125 10:0.14285714285714285 11:0.25 12:0.11627906976744184 13:0.31666666666666665 14:0.3185507617462552 #9729.0
7 1:0.4636174636174635 2:0.42140572051208575 3:0.09668508287292818 4:0.008700911967243628 5:0.3082368082368082 6:0.323943661971831 7:0.3114754098360656 8:0.36666666666666653 9:0.0 10:0.0 11:0.0 12:0.2325581395348837 13:0.2444444444444445 14:0.2725816649104321 #9730.0
7 1:0.4962162162162164 2:0.2831784852987745 3:0.19613259668508287 4:0.023590173087660524 5:0.20012870012870013 6:0.2056338028169014 7:0.2459016393442623 8:0.35 9:0.125 10:0.16326530612244894 11:0.25 12:0.09302325581395347 13:0.4666666666666667 14:0.5270965586368193 #9731.0
3 1:0.3054563997960225 2:0.3485688282284019 3:0.062154696132596686 4:0.0037339475153545507 5:0.12290862290862292 6:0.14366197183098592 7:0.08196721311475409 8:0.26666666666666666 9:0.0 10:0.0 11:0.0 12:0.02325581395348837 13:0.16666666666666666 14:0.1906849315068493 #9732.0
7 1:0.4497199902605306 2:0.2423486495132376 3:0.09116022099447514 4:0.06621068304485389 5:0.28957528957528955 6:0.30704225352112674 7:0.26229508196721313 8:0.44166666666666665 9:0.04166666666666666 10:0.12244897959183673 11:0.25 12:0.09302325581395347 13:0.21111111111111114 14:0.29536756248039314 #9733.0
7 1:0.4086672879776333 2:0.3023517757601536 3:0.09576427255985263 4:0.07289534090204106 5:0.2947232947232947 6:0.3211267605633803 7:0.3278688524590164 8:0.4 9:0.04166666666666666 10:0.1020408163265306 11:0.25 12:0.02325581395348837 13:0.26666666666666666 14:0.34958904109589045 #9734.0
3 1:0.3338203067932799 2:0.16874053883587836 3:0.1933701657458564 4:0.0 5:0.08622908622908622 6:0.09859154929577464 7:0.09836065573770493 8:0.2 9:0.5 10:0.21428571428571427 11:0.5 12:0.0 13:0.3333333333333333 14:0.3391246241229536 #9735.0
0 1:0.5495495495495498 2:0.33104891205790105 3:0.22099447513812154 4:0.06756002233389168 5:0.2323037323037323 6:0.2309859154929577 7:0.2295081967213115 8:0.275 9:0.125 10:1.0 11:0.25 12:0.13953488372093026 13:0.5666666666666667 14:0.6102245445558536 #9736.0
3 1:0.3681004948610584 2:0.04471912809904095 3:0.11970534069981588 4:0.05968112165767106 5:0.17374517374517376 6:0.19436619718309855 7:0.13114754098360654 8:0.18333333333333326 9:0.0 10:0.0 11:0.0 12:0.11627906976744184 13:0.3111111111111112 14:0.3669078036016623 #9737.0
7 1:0.5491891891891892 2:0.3515977686292671 3:0.08103130755064457 4:0.02422606861467833 5:0.5592020592020592 6:0.5577464788732395 7:0.5901639344262295 8:0.6416666666666667 9:0.02083333333333333 10:0.12244897959183673 11:0.25 12:0.3023255813953488 13:0.2277777777777778 14:0.29154307709724897 #9738.0
7 1:0.5871266002844953 2:0.3662744718734092 3:0.12891344383057088 4:0.2584527576152367 5:0.4337194337194337 6:0.4225352112676056 7:0.5409836065573771 8:0.6083333333333333 9:0.08333333333333333 10:0.24489795918367346 11:0.5 12:0.32558139534883723 13:0.3222222222222221 14:0.3781570476832097 #9739.0
7 1:0.4306306306306306 2:0.2338202615175161 3:0.0925414364640884 4:0.017134282523729758 5:0.19176319176319176 6:0.2056338028169014 7:0.09836065573770493 8:0.3416666666666667 9:0.0 10:0.0 11:0.0 12:0.2325581395348837 13:0.2333333333333333 14:0.2420950846091862 #9740.0
10 1:0.49769281476598604 2:0.2682800754610442 3:0.13996316758747696 4:0.10844345182703644 5:0.44337194337194336 6:0.4563380281690141 7:0.4426229508196721 8:0.5416666666666666 9:0.0 10:0.0 11:0.0 12:0.2558139534883721 13:0.35555555555555546 14:0.3471247527653652 #9741.0
3 1:0.4936936936936938 2:0.19124720198993644 3:0.09944751381215468 4:0.004466778336125071 5:0.15894465894465895 6:0.16338028169014085 7:0.19672131147540986 8:0.175 9:0.0 10:0.0 11:0.0 12:0.02325581395348837 13:0.2888888888888889 14:0.2672478206724781 #9742.0
10 1:0.4618797902379992 2:0.250908704812462 3:0.11233885819521176 4:0.06563682610583782 5:0.3532818532818533 6:0.37183098591549296 7:0.3278688524590164 8:0.5666666666666667 9:0.0 10:0.0 11:0.0 12:0.2325581395348837 13:0.2444444444444445 14:0.2497064579256361 #9743.0
10 1:0.6415906352212083 2:0.5156649674454601 3:0.13351749539594845 4:0.15585644270736393 5:0.4626769626769627 6:0.4366197183098591 7:0.5573770491803278 8:0.65 9:0.125 10:0.17006802721088438 11:0.25 12:0.2790697674418605 13:0.3111111111111112 14:0.3707762557077625 #9744.0
3 1:0.5035035035035039 2:0.30613928360182546 3:0.13812154696132595 4:0.1902103108133259 5:0.2175032175032175 6:0.22253521126760564 7:0.16393442622950818 8:0.36666666666666653 9:0.0 10:0.0 11:0.0 12:0.09302325581395347 13:0.3111111111111112 14:0.4256957462148522 #9745.0
3 1:0.3265765765765766 2:0.2512523378778157 3:0.12154696132596685 4:0.03774427694025684 5:0.2882882882882883 6:0.3323943661971831 7:0.13114754098360654 8:0.425 9:0.3 10:0.12585034013605445 11:0.5 12:0.09302325581395347 13:0.3333333333333333 14:0.4132738664118085 #9746.0
0 1:0.44864864864864856 2:0.3212345618864336 3:0.0856353591160221 4:0.023590173087660524 5:0.08815958815958816 6:0.09295774647887324 7:0.08196721311475409 8:0.175 9:0.0 10:0.0 11:0.0 12:0.09302325581395347 13:0.3 14:0.367197334320622 #9747.0
7 1:0.5401703072935953 2:0.4725654181364931 3:0.05616942909760588 4:0.01961970345554935 5:0.20012870012870013 6:0.2 7:0.06557377049180327 8:0.2916666666666667 9:0.0 10:0.0 11:0.0 12:0.20930232558139536 13:0.14444444444444446 14:0.2077240468724212 #9748.0
3 1:0.5264864864864867 2:0.2014382110058222 3:0.1270718232044199 4:0.0943606923506421 5:0.13449163449163448 6:0.1352112676056338 7:0.11475409836065575 8:0.18333333333333326 9:0.0 10:0.0 11:0.0 12:0.04651162790697674 13:0.2 14:0.22968866749688666 #9749.0
10 1:0.3935810810810811 2:0.3629978119189137 3:0.07734806629834254 4:0.024567280848687884 5:0.2406692406692407 6:0.2647887323943662 7:0.18032786885245905 8:0.3583333333333333 9:0.04166666666666666 10:0.14285714285714285 11:0.25 12:0.0 13:0.2222222222222222 14:0.2745422487454225 #9750.0
3 1:0.4902753220510231 2:0.2750350043054587 3:0.10718232044198894 4:0.06155220547180345 5:0.2863577863577864 6:0.29577464788732394 7:0.21311475409836064 8:0.3333333333333333 9:0.05 10:0.16326530612244894 11:0.25 12:0.13953488372093026 13:0.26666666666666666 14:0.36986301369863017 #9751.0
3 1:0.5630630630630633 2:0.2506306518449949 3:0.0718232044198895 4:0.003629257398101619 5:0.16602316602316602 6:0.16338028169014085 7:0.19672131147540986 8:0.35 9:0.0 10:0.0 11:0.0 12:0.13953488372093026 13:0.21666666666666667 14:0.21628614916286149 #9752.0
7 1:0.552972972972973 2:0.4783978465810823 3:0.1270718232044199 4:0.06811836962590731 5:0.277992277992278 6:0.27605633802816903 7:0.14754098360655735 8:0.4 9:0.0625 10:0.2653061224489796 11:0.25 12:0.2325581395348837 13:0.38333333333333336 14:0.39029079548185536 #9753.0
7 1:0.4260979729729731 2:0.2418394608897317 3:0.13038674033149172 4:0.12453378001116695 5:0.32947232947232946 6:0.3549295774647888 7:0.4262295081967213 8:0.4166666666666667 9:0.1 10:0.14285714285714285 11:0.25 12:0.2325581395348837 13:0.2533333333333333 14:0.27808219178082194 #9754.0
3 1:0.5851351351351349 2:0.4085471933286232 3:0.12154696132596685 4:0.0952540480178671 5:0.6866151866151866 6:0.6704225352112676 7:0.5901639344262295 8:0.6916666666666667 9:0.125 10:0.1020408163265306 11:0.5 12:0.4651162790697674 13:0.26 14:0.30578779760400343 #9755.0
3 1:0.29189189189189196 2:0.0 3:0.044198895027624314 4:0.0 5:0.019305019305019305 6:0.02253521126760564 7:0.0 8:0.05 9:0.0 10:0.0 11:0.0 12:0.0 13:0.13333333333333333 14:0.18057285180572852 #9756.0
3 1:0.3273273273273273 2:0.32339507826909697 3:0.3370165745856354 4:0.0 5:0.1492921492921493 6:0.17183098591549295 7:0.09836065573770493 8:0.15833333333333333 9:0.0 10:0.0 11:0.0 12:0.0 13:0.8666666666666667 14:0.9496412263535552 #9757.0
3 1:0.44774144774144775 2:0.2335353570985248 3:0.10181531176006313 4:0.034594742419580896 5:0.3738738738738739 6:0.3971830985915493 7:0.3278688524590164 8:0.475 9:0.07142857142857142 10:0.2959183673469388 11:0.25 12:0.3488372093023256 13:0.24761904761904766 14:0.2783200721843983 #9758.0
7 1:0.44668304668304654 2:0.4075629769943504 3:0.0902394106813996 4:0.020224579688566287 5:0.14092664092664092 6:0.14929577464788732 7:0.11475409836065575 8:0.19166666666666668 9:0.0 10:0.0 11:0.0 12:0.09302325581395347 13:0.26666666666666666 14:0.3469406392694064 #9759.0
7 1:0.6612105062809289 2:0.4200246101622731 3:0.11970534069981588 4:0.12035486072336996 5:0.6364221364221364 6:0.5943661971830986 7:0.3770491803278688 8:0.43333333333333335 9:0.08333333333333333 10:0.22448979591836732 11:0.25 12:0.4186046511627907 13:0.2962962962962964 14:0.3187654728503053 #9760.0
7 1:0.4962162162162164 2:0.3189876007892621 3:0.1270718232044199 4:0.023729759910664432 5:0.2683397683397684 6:0.27605633802816903 7:0.2786885245901639 8:0.44166666666666665 9:0.125 10:0.09183673469387756 11:0.25 12:0.09302325581395347 13:0.3333333333333333 14:0.3879908675799087 #9761.0
7 1:0.5095229457645565 2:0.2749596290268996 3:0.05755064456721914 4:0.048804981698616544 5:0.40540540540540543 6:0.4140845070422535 7:0.3114754098360656 8:0.575 9:0.02083333333333333 10:0.2653061224489796 11:0.25 12:0.3953488372093023 13:0.17777777777777776 14:0.2985063075613343 #9762.0
0 1:0.5222575516693164 2:0.3121619373116685 3:0.08287292817679558 4:0.031546621998883306 5:0.18404118404118405 6:0.18591549295774648 7:0.16393442622950818 8:0.20833333333333331 9:0.0625 10:0.08163265306122447 11:0.25 12:0.02325581395348837 13:0.21666666666666667 14:0.23835616438356164 #9763.0
7 1:0.3670886075949368 2:0.3798484009075573 3:0.07624309392265194 4:0.004109436069235063 5:0.19369369369369369 6:0.2169014084507042 7:0.18032786885245905 8:0.3333333333333333 9:0.05 10:0.2857142857142857 11:0.25 12:0.09302325581395347 13:0.28 14:0.3461187214611872 #9764.0
3 1:0.3861658268437931 2:0.4314441203037976 3:0.07044198895027624 4:0.04951842546063651 5:0.14543114543114544 6:0.16056338028169015 7:0.049180327868852465 8:0.2833333333333333 9:0.125 10:0.15306122448979592 11:0.25 12:0.02325581395348837 13:0.2833333333333333 14:0.5228457799381352 #9765.0
7 1:0.5230094959824689 2:0.4018223941681057 3:0.3977900552486188 4:0.0 5:0.2007722007722008 6:0.2028169014084507 7:0.2295081967213115 8:0.4 9:0.0 10:0.0 11:0.0 12:0.13953488372093026 13:0.4 14:0.2840182648401827 #9766.0
7 1:0.5203557988368115 2:0.5302149372458634 3:0.07624309392265194 4:0.029123394751535463 5:0.43307593307593306 6:0.4394366197183099 7:0.4098360655737705 8:0.5583333333333333 9:0.175 10:0.1107871720116618 11:0.5 12:0.16279069767441862 13:0.26666666666666666 14:0.3451900007739339 #9767.0
3 1:0.4527027027027028 2:0.3699529244110984 3:0.12154696132596685 4:0.047273404057323665 5:0.1866151866151866 6:0.19718309859154928 7:0.18032786885245905 8:0.3583333333333333 9:0.25 10:0.1496598639455782 11:0.25 12:0.11627906976744184 13:0.3333333333333333 14:0.3449891852919972 #9768.0
0 1:0.3549549549549549 2:0.5298422829055458 3:0.0718232044198895 4:0.0 5:0.032818532818532815 6:0.03661971830985916 7:0.016393442622950817 8:0.08333333333333333 9:0.0 10:0.0 11:0.0 12:0.0 13:0.3333333333333333 14:0.4171232876712329 #9769.0
3 1:0.43642002658396106 2:0.1741148069229712 3:0.1574585635359116 4:0.006839754327191514 5:0.15572715572715573 6:0.16619718309859155 7:0.19672131147540986 8:0.15 9:0.25 10:0.15306122448979592 11:0.5 12:0.02325581395348837 13:0.36666666666666653 14:0.4217070600632245 #9770.0
7 1:0.5099099099099099 2:0.4398728952333008 3:0.0856353591160221 4:0.019495626279545875 5:0.28442728442728443 6:0.2901408450704225 7:0.21311475409836064 8:0.4 9:0.125 10:0.1020408163265306 11:0.25 12:0.18604651162790695 13:0.2444444444444445 14:0.2853051058530511 #9771.0
3 1:0.526772055073942 2:0.33786051316538696 3:0.281767955801105 4:0.0 5:0.14285714285714285 6:0.14366197183098592 7:0.16393442622950818 8:0.2416666666666667 9:0.5 10:0.35714285714285715 11:0.5 12:0.04651162790697674 13:0.9333333333333332 14:1.0 #9772.0
3 1:0.4542284219703575 2:0.2624995719266085 3:0.07458563535911603 4:0.008514796203238414 5:0.16023166023166024 6:0.16901408450704225 7:0.13114754098360654 8:0.375 9:0.0 10:0.0 11:0.0 12:0.04651162790697674 13:0.16666666666666666 14:0.20966514459665145 #9773.0
0 1:0.36618325642715865 2:0.2340677426090509 3:0.08962553713934927 4:0.1917957413955925 5:0.4066924066924067 6:0.4563380281690141 7:0.2786885245901639 8:0.4916666666666666 9:0.027777777777777776 10:0.061224489795918366 11:0.25 12:0.20930232558139536 13:0.2148148148148148 14:0.28315359953366365 #9774.0
3 1:0.45475910693302 2:0.2874003055538046 3:0.1160220994475138 4:0.0 5:0.056628056628056624 6:0.059154929577464786 7:0.049180327868852465 8:0.13333333333333333 9:0.25 10:0.061224489795918366 11:0.25 12:0.02325581395348837 13:0.2 14:0.2648401826484018 #9775.0
3 1:0.6126126126126129 2:0.3807837946835777 3:0.10497237569060773 4:0.0005583472920156337 5:0.1184041184041184 6:0.11267605633802814 7:0.13114754098360654 8:0.20833333333333331 9:0.0 10:0.0 11:0.0 12:0.04651162790697674 13:0.26666666666666666 14:0.2892054794520548 #9776.0
7 1:0.4588235294117653 2:0.3460928295877039 3:0.08287292817679558 4:0.007370184254606366 5:0.222007722007722 6:0.23380281690140844 7:0.21311475409836064 8:0.3 9:0.05 10:0.12244897959183673 11:0.25 12:0.11627906976744184 13:0.2533333333333333 14:0.24959180849591805 #9777.0
3 1:0.4944356120826707 2:0.25198961305537804 3:0.08287292817679558 4:0.008933556672250141 5:0.08815958815958816 6:0.09014084507042254 7:0.049180327868852465 8:0.20833333333333331 9:0.0 10:0.0 11:0.0 12:0.06976744186046513 13:0.3333333333333333 14:0.34836670179135937 #9778.0
3 1:0.41345600920069 2:0.17144877113463486 3:0.07550644567219153 4:0.008313170792232767 5:0.11711711711711713 6:0.1267605633802817 7:0.09836065573770493 8:0.275 9:0.08333333333333333 10:0.1020408163265306 11:0.25 12:0.06976744186046513 13:0.2888888888888889 14:0.2833290255880073 #9779.0
7 1:0.5650337837837839 2:0.3804147346821637 3:0.10681399631675872 4:0.10676840995098948 5:0.3597168597168597 6:0.3549295774647888 7:0.3606557377049181 8:0.5083333333333333 9:0.08333333333333333 10:0.061224489795918366 11:0.25 12:0.2558139534883721 13:0.17777777777777776 14:0.2840540782523054 #9780.0
7 1:0.4345114345114345 2:0.23682750522909898 3:0.11464088397790055 4:0.06933975432719151 5:0.23423423423423426 6:0.2507042253521127 7:0.21311475409836064 8:0.36666666666666653 9:0.0 10:0.0 11:0.0 12:0.16279069767441862 13:0.2333333333333333 14:0.2946948941469489 #9781.0
3 1:0.5099099099099099 2:0.2670797030252344 3:0.0856353591160221 4:0.12502326447050066 5:0.28442728442728443 6:0.2901408450704225 7:0.2786885245901639 8:0.3333333333333333 9:0.04166666666666666 10:0.040816326530612235 11:0.25 12:0.2558139534883721 13:0.2 14:0.3021585720215857 #9782.0
